Row_ID;Order_ID;Order_Date;Ship_Date;Ship_Mode;Customer_ID;Customer_Name;Segment;Country;City;State;Postal_Code;Region;Product_ID;Category;Sub_Category;Product_Name;Sales;Quantity;Discount;Profit
1281;CA-2013-160815;06/09/2013;07/09/2013;"First Class";TR-21325;"Toby Ritter";Consumer;"United States";"Cedar Rapids";Iowa;52402;Central;TEC-PH-10003505;Technology;Phones;"Geemarc AmpliPOWER60";278.4;3;0;80.736
1284;CA-2014-122154;10/04/2014;12/04/2014;"First Class";SA-20830;"Sue Ann Reed";Consumer;"United States";Jacksonville;Florida;32216;South;OFF-PA-10000994;"Office Supplies";Paper;"Xerox 1915";251.64;3;0.3;88.074
1296;CA-2012-138898;25/05/2012;29/05/2012;"Standard Class";JH-16180;"Justin Hirsh";Consumer;"United States";Pueblo;Colorado;81001;West;OFF-AP-10004487;"Office Supplies";Appliances;"Kensington 4 Outlet MasterPiece Compact Power Control Center";845.728;13;0.3;84.5728
1301;CA-2013-137043;24/12/2013;26/12/2013;"Second Class";LC-17140;"Logan Currie";Consumer;"United States";Springfield;Virginia;22153;South;FUR-FU-10003664;Furniture;Furnishings;"Electrix Architect's Clamp-On Swing Arm Lamp, Black";572.76;6;0;166.1004
1302;CA-2013-137043;24/12/2013;26/12/2013;"Second Class";LC-17140;"Logan Currie";Consumer;"United States";Springfield;Virginia;22153;South;FUR-FU-10003664;Furniture;Furnishings;"Electrix Architect's Clamp-On Swing Arm Lamp, Black";286.38;3;0;83.0502
1305;US-2014-126179;04/07/2014;08/07/2014;"Standard Class";CS-12460;"Chuck Sachs";Consumer;"United States";Columbus;Georgia;31907;South;TEC-PH-10001557;Technology;Phones;"Pyle PMP37LED";287.97;3;0;77.7519
1306;CA-2013-101966;15/07/2013;17/07/2013;"Second Class";BM-11785;"Bryan Mills";Consumer;"United States";Houston;Texas;77036;Central;TEC-PH-10003437;Technology;Phones;"Blue Parrot B250XT Professional Grade Wireless Bluetooth Headset with";419.944;7;0.2;52.493
1317;CA-2013-145919;19/12/2013;24/12/2013;"Standard Class";HG-14965;"Henry Goldwyn";Corporate;"United States";"Los Angeles";California;90032;West;OFF-SU-10003505;"Office Supplies";Supplies;"Premier Electric Letter Opener";579.3;5;0.3;28.965
1319;CA-2011-160773;01/07/2011;05/07/2011;"Standard Class";LW-16825;"Laurel Workman";Corporate;"United States";Deltona;Florida;32725;South;TEC-PH-10004586;Technology;Phones;"Wilson SignalBoost 841262 DB PRO Amplifier Kit";575.92;3;0.2;71.99
1322;CA-2014-167703;04/02/2014;09/02/2014;"Standard Class";MC-17575;"Matt Collins";Consumer;"United States";Cincinnati;Ohio;45231;East;OFF-ST-10001490;"Office Supplies";Storage;"Hot File 7-Pocket, Floor Stand";285.552;2;0.3;35.694
1336;CA-2013-122133;17/05/2013;24/05/2013;"Standard Class";JR-15670;"Jim Radford";Consumer;"United States";Middletown;Connecticut;6457;East;OFF-ST-10002574;"Office Supplies";Storage;"SAFCO Commercial Wire Shelving, Black";552.56;4;0.3;0
1339;CA-2014-100524;01/04/2014;03/04/2014;"Second Class";CM-12115;"Chad McGuire";Consumer;"United States";"New York City";"New York";10011;East;TEC-PH-10002549;Technology;Phones;"Polycom SoundPoint IP 450 VoIP phone";677.58;3;0;176.1708
1341;CA-2014-113481;03/01/2014;05/01/2014;"First Class";AS-10045;"Aaron Smayling";Corporate;"United States";Jacksonville;"North Carolina";28540;South;TEC-MA-10002178;Technology;Machines;"Cisco CP-7937G Unified IP Conference Station Phone";695.7;3;0.5;-27.828
1351;CA-2011-153976;03/10/2011;08/10/2011;"Second Class";BP-11290;"Beth Paige";Consumer;"United States";Evanston;Illinois;60201;Central;FUR-CH-10002880;Furniture;Chairs;"Global High-Back Leather Tilter, Burgundy";258.279;3;0.3;-70.1043
1355;CA-2014-162978;05/05/2014;10/05/2014;"Standard Class";LW-16990;"Lindsay Williams";Corporate;"United States";"San Francisco";California;94109;West;FUR-TA-10003473;Furniture;Tables;"Bretford Rectangular Conference Table Tops";300.904;1;0.2;11.2839
1357;US-2011-160444;05/07/2011;05/07/2011;"Same Day";DC-12850;"Dan Campbell";Consumer;"United States";Houston;Texas;77036;Central;OFF-ST-10000563;"Office Supplies";Storage;"Fellowes Bankers Box Stor/Drawer Steel Plus";281.424;11;0.3;-35.178
1363;CA-2014-125199;20/10/2014;26/10/2014;"Standard Class";HM-14860;"Harry Marie";Corporate;"United States";Philadelphia;Pennsylvania;19120;East;TEC-PH-10001336;Technology;Phones;"Digium D40 VoIP phone";309.576;4;0.4;-56.7556
1366;US-2014-155425;11/11/2014;12/11/2014;"First Class";AB-10600;"Ann Blume";Corporate;"United States";Tucson;Arizona;85705;West;TEC-AC-10001314;Technology;Accessories;"Case Logic 2.4GHz Wireless Keyboard";239.952;6;0.2;-35.9928
1368;US-2014-155425;11/11/2014;12/11/2014;"First Class";AB-10600;"Ann Blume";Corporate;"United States";Tucson;Arizona;85705;West;FUR-CH-10003312;Furniture;Chairs;"Hon 2090 “Pillow Soft” Series Mid Back Swivel/Tilt Chairs";899.136;4;0.2;-146.1096
1370;US-2012-103471;24/12/2012;28/12/2012;"Standard Class";JR-15670;"Jim Radford";Consumer;"United States";"Colorado Springs";Colorado;80906;West;FUR-BO-10002613;Furniture;Bookcases;"Atlantic Metals Mobile 4-Shelf Bookcases, Custom Colors";590.058;7;0.7;-786.744
1375;CA-2012-120362;14/09/2012;19/09/2012;"Standard Class";CA-12265;"Christina Anderson";Consumer;"United States";Provo;Utah;84604;West;FUR-TA-10003008;Furniture;Tables;"Lesro Round Back Collection Coffee Table, End Table";912.75;5;0;118.6575
1376;CA-2011-126361;04/08/2011;09/08/2011;"Second Class";VD-21670;"Valerie Dominguez";Consumer;"United States";"Pleasant Grove";Utah;84062;West;OFF-AP-10003590;"Office Supplies";Appliances;"Hoover WindTunnel Plus Canister Vacuum";1089.75;3;0.3;305.13
1377;CA-2011-126361;04/08/2011;09/08/2011;"Second Class";VD-21670;"Valerie Dominguez";Consumer;"United States";"Pleasant Grove";Utah;84062;West;OFF-PA-10000806;"Office Supplies";Paper;"Xerox 1934";447.84;8;0.3;219.4416
1379;CA-2011-126361;04/08/2011;09/08/2011;"Second Class";VD-21670;"Valerie Dominguez";Consumer;"United States";"Pleasant Grove";Utah;84062;West;TEC-PH-10002310;Technology;Phones;"Panasonic KX T7731-B Digital phone";399.96;5;0.2;34.9965
1384;US-2013-108504;05/02/2013;05/02/2013;"Same Day";PP-18955;"Paul Prost";"Home Office";"United States";Smyrna;Georgia;30080;South;OFF-PA-10001289;"Office Supplies";Paper;"White Computer Printout Paper by Universal";348.84;9;0.3;170.9316
1387;US-2013-108504;05/02/2013;05/02/2013;"Same Day";PP-18955;"Paul Prost";"Home Office";"United States";Smyrna;Georgia;30080;South;FUR-BO-10004015;Furniture;Bookcases;"Bush Andora Bookcase, Maple/Graphite Gray Finish";239.98;2;0;52.7956
1390;US-2013-108504;05/02/2013;05/02/2013;"Same Day";PP-18955;"Paul Prost";"Home Office";"United States";Smyrna;Georgia;30080;South;TEC-PH-10003645;Technology;Phones;"Aastra 57i VoIP phone";484.83;3;0;126.0558
1393;US-2013-108504;05/02/2013;05/02/2013;"Same Day";PP-18955;"Paul Prost";"Home Office";"United States";Smyrna;Georgia;30080;South;OFF-PA-10003892;"Office Supplies";Paper;"Xerox 1943";342.37;7;0.3;160.9139
1395;US-2014-117247;10/10/2014;15/10/2014;"Standard Class";CK-12760;"Cyma Kinney";Corporate;"United States";Aurora;Illinois;60505;Central;FUR-TA-10002958;Furniture;Tables;"Bevis Oval Conference Table, Walnut";652.45;5;0.5;-430.617
1402;CA-2013-159212;02/11/2013;06/11/2013;"Standard Class";KM-16375;"Katherine Murray";"Home Office";"United States";Salem;Virginia;24153;South;OFF-EN-10002230;"Office Supplies";Envelopes;"Airmail Envelopes";251.79;3;0.3;118.3413
1404;US-2013-161396;20/04/2013;26/04/2013;"Standard Class";GM-14455;"Gary Mitchum";"Home Office";"United States";Columbus;Ohio;43229;East;OFF-PA-10000418;"Office Supplies";Paper;"Xerox 189";419.4;5;0.3;146.79
1410;US-2013-122245;26/09/2013;01/10/2013;"Standard Class";AB-10105;"Adrian Barton";Consumer;"United States";Phoenix;Arizona;85023;West;FUR-TA-10002356;Furniture;Tables;"Bevis Boat-Shaped Conference Table";393.165;3;0.5;-204.4458
1412;CA-2013-136329;10/07/2013;14/07/2013;"Standard Class";JD-15895;"Jonathan Doherty";Corporate;"United States";"New York City";"New York";10035;East;FUR-CH-10002335;Furniture;Chairs;"Hon GuestStacker Chair";408.006;2;0.1;72.5344
1414;CA-2011-146640;30/06/2011;05/07/2011;"Standard Class";HA-14905;"Helen Abelman";Consumer;"United States";"New York City";"New York";10024;East;OFF-BI-10002867;"Office Supplies";Binders;"GBC Recycled Regency Composition Covers";334.768;7;0.3;108.7996
1415;CA-2014-115994;29/01/2014;01/02/2014;"Second Class";BT-11305;"Beth Thompson";"Home Office";"United States";"Costa Mesa";California;92627;West;TEC-AC-10000580;Technology;Accessories;"Logitech G13 Programmable Gameboard with LCD Display";239.97;3;0;26.3967
1417;CA-2012-126697;21/09/2012;24/09/2012;"First Class";SV-20815;"Stuart Van";Corporate;"United States";Houston;Texas;77041;Central;TEC-PH-10002922;Technology;Phones;"ShoreTel ShorePhone IP 230 VoIP phone";946.344;7;0.2;118.293
1425;CA-2012-124800;26/09/2012;30/09/2012;"Standard Class";RW-19540;"Rick Wilson";Corporate;"United States";Mesa;Arizona;85204;West;TEC-PH-10001750;Technology;Phones;"Samsung Rugby III";263.96;5;0.2;23.0965
1426;CA-2012-124800;26/09/2012;30/09/2012;"Standard Class";RW-19540;"Rick Wilson";Corporate;"United States";Mesa;Arizona;85204;West;OFF-ST-10002743;"Office Supplies";Storage;"SAFCO Boltless Steel Shelving";363.648;4;0.3;-86.3664
1430;US-2012-164448;31/10/2012;04/11/2012;"Second Class";DK-12835;"Damala Kotsonis";Corporate;"United States";Salinas;California;93905;West;OFF-LA-10003510;"Office Supplies";Labels;"Avery 4027 File Folder Labels for Dot Matrix Printers, 5000 Labels per Box, White";427.42;14;0.3;196.6132
1434;CA-2011-120768;19/12/2011;21/12/2011;"Second Class";IM-15070;"Irene Maddox";Consumer;"United States";Florence;Alabama;35630;South;FUR-CH-10000513;Furniture;Chairs;"High-Back Leather Manager's Chair";1819.86;14;0;163.7874
1438;CA-2012-139731;15/10/2012;15/10/2012;"Same Day";JE-15745;"Joel Eaton";Consumer;"United States";Amarillo;Texas;79109;Central;TEC-AC-10004975;Technology;Accessories;"Plantronics Audio 995 Wireless Stereo Headset";263.88;3;0.2;42.8805
1439;CA-2012-139731;15/10/2012;15/10/2012;"Same Day";JE-15745;"Joel Eaton";Consumer;"United States";Amarillo;Texas;79109;Central;FUR-CH-10002024;Furniture;Chairs;"HON 5400 Series Task Chairs for Big and Tall";2453.43;5;0.3;-350.49
1445;CA-2013-133725;24/05/2013;29/05/2013;"Standard Class";KL-16645;"Ken Lonsdale";Consumer;"United States";Chicago;Illinois;60623;Central;TEC-PH-10004165;Technology;Phones;"Mitel MiVoice 5330e IP Phone";1979.928;9;0.2;148.4946
1447;CA-2014-102337;14/06/2014;17/06/2014;"First Class";SD-20485;"Shirley Daniels";"Home Office";"United States";Chicago;Illinois;60653;Central;FUR-CH-10004289;Furniture;Chairs;"Global Super Steno Chair";470.302;7;0.3;-87.3418
1455;CA-2013-133711;27/11/2013;30/11/2013;"First Class";MC-17425;"Mark Cousins";Corporate;"United States";Mobile;Alabama;36608;South;TEC-MA-10000010;Technology;Machines;"Hewlett-Packard Deskjet 3050a All-in-One Color Inkjet Printer";3040;8;0;1459.2
1457;CA-2014-148474;13/06/2014;20/06/2014;"Standard Class";ME-17320;"Maria Etezadi";"Home Office";"United States";Columbus;Georgia;31907;South;FUR-TA-10002530;Furniture;Tables;"Iceberg OfficeWorks 42" Round Tables"";452.94;3;0;67.941
1462;US-2013-128902;12/03/2013;16/03/2013;"Standard Class";MB-18085;"Mick Brown";Consumer;"United States";Vineland;"New Jersey";8360;East;FUR-TA-10001095;Furniture;Tables;"Chromcraft Round Conference Tables";244.006;2;0.3;-31.3722
1464;CA-2013-152289;27/08/2013;29/08/2013;"First Class";LC-16930;"Linda Cazamias";Corporate;"United States";Pasadena;Texas;77506;Central;FUR-CH-10002126;Furniture;Chairs;"Hon Deluxe Fabric Upholstered Stacking Chairs";1024.716;6;0.3;-29.2776
1468;CA-2012-100769;16/05/2012;16/05/2012;"Same Day";TH-21550;"Tracy Hopkins";"Home Office";"United States";Jacksonville;Florida;32216;South;TEC-AC-10002402;Technology;Accessories;"Razer Kraken PRO Over Ear PC and Music Headset";255.968;4;0.2;31.996
1469;CA-2014-139199;10/12/2014;14/12/2014;"Standard Class";DK-12835;"Damala Kotsonis";Corporate;"United States";Detroit;Michigan;48234;Central;FUR-CH-10000847;Furniture;Chairs;"Global Executive Mid-Back Manager's Chair";872.94;3;0;226.9644
1487;CA-2012-140410;03/11/2012;07/11/2012;"Standard Class";CM-12655;"Corinna Mitchell";"Home Office";"United States";"Los Angeles";California;90008;West;TEC-PH-10003580;Technology;Phones;"Cisco IP Phone 7961G-GE VoIP phone";1212.848;7;0.2;106.1242
1493;CA-2014-166436;25/11/2014;29/11/2014;"Standard Class";TS-21370;"Todd Sumrall";Corporate;"United States";"New York City";"New York";10035;East;FUR-CH-10000785;Furniture;Chairs;"Global Ergonomic Managers Chair";977.292;6;0.1;173.7408
1502;CA-2014-130386;13/11/2014;19/11/2014;"Standard Class";NG-18430;"Nathan Gelder";Consumer;"United States";Austin;Texas;78745;Central;OFF-ST-10003716;"Office Supplies";Storage;"Tennsco Double-Tier Lockers";540.048;3;0.3;-47.2542
1506;CA-2012-153388;01/08/2012;07/08/2012;"Standard Class";PC-19000;"Pauline Chand";"Home Office";"United States";"Los Angeles";California;90004;West;FUR-TA-10003715;Furniture;Tables;"Hon 2111 Invitation Series Corner Table";1004.976;6;0.2;-175.8708
1508;CA-2013-134208;18/09/2013;24/09/2013;"Standard Class";CS-12505;"Cindy Stewart";Consumer;"United States";Columbus;Georgia;31907;South;TEC-MA-10004458;Technology;Machines;"Lexmark X 9575 Professional All-in-One Color Printer";396;4;0;190.08
1511;CA-2014-100384;25/06/2014;02/07/2014;"Standard Class";NH-18610;"Nicole Hansen";Corporate;"United States";Pomona;California;91767;West;OFF-AR-10002135;"Office Supplies";Art;"Boston Heavy-Duty Trimline Electric Pencil Sharpeners";385.6;8;0.3;111.824
1517;CA-2014-148446;11/12/2014;15/12/2014;"Second Class";MC-17845;"Michael Chen";Consumer;"United States";"North Las Vegas";Nevada;89031;West;FUR-TA-10004256;Furniture;Tables;"Bretford “Just In Time” Height-Adjustable Multi-Task Work Tables";1669.6;4;0;116.872
1540;CA-2014-121888;16/09/2014;18/09/2014;"Second Class";CL-11890;"Carl Ludwig";Consumer;"United States";Everett;Massachusetts;2149;East;FUR-BO-10002545;Furniture;Bookcases;"Atlantic Metals Mobile 3-Shelf Bookcases, Custom Colors";782.94;3;0;203.5644
1541;CA-2014-121888;16/09/2014;18/09/2014;"Second Class";CL-11890;"Carl Ludwig";Consumer;"United States";Everett;Massachusetts;2149;East;OFF-BI-10001765;"Office Supplies";Binders;"Wilson Jones Heavy-Duty Casebound Ring Binders with Metal Hinges";242.48;7;0.3;116.3904
1546;CA-2011-150245;31/12/2011;04/01/2012;"Second Class";PC-18745;"Pamela Coakley";Corporate;"United States";Watertown;"New York";13601;East;FUR-BO-10002613;Furniture;Bookcases;"Atlantic Metals Mobile 4-Shelf Bookcases, Custom Colors";1573.488;7;0.2;196.686
1547;CA-2012-111395;23/11/2012;27/11/2012;"Standard Class";VB-21745;"Victoria Brennan";Corporate;"United States";"San Antonio";Texas;78207;Central;OFF-PA-10000994;"Office Supplies";Paper;"Xerox 1915";335.52;4;0.3;117.432
1550;CA-2011-134278;06/07/2011;08/07/2011;"First Class";EP-13915;"Emily Phan";Consumer;"United States";"New York City";"New York";10011;East;TEC-CO-10001046;Technology;Copiers;"Canon Imageclass D680 Copier / Fax";559.992;3;0.2;174.9975
1563;US-2014-102890;01/07/2014;01/07/2014;"Same Day";SG-20470;"Sheri Gordon";Consumer;"United States";"New York City";"New York";10011;East;FUR-TA-10000577;Furniture;Tables;"Bretford CR4500 Series Slim Rectangular Table";1044.63;5;0.4;-295.9785
1565;CA-2011-116239;04/03/2011;04/03/2011;"Same Day";CL-12565;"Clay Ludtke";Consumer;"United States";Columbia;"South Carolina";29203;South;OFF-ST-10001370;"Office Supplies";Storage;"Sensible Storage WireTech Storage Systems";354.9;5;0.3;17.745
1566;CA-2012-132101;19/03/2012;25/03/2012;"Standard Class";JO-15550;"Jesus Ocampo";"Home Office";"United States";Seattle;Washington;98105;West;TEC-PH-10004539;Technology;Phones;"Wireless Extenders zBoost YX545 SOHO Signal Booster";453.576;3;0.2;39.6879
1571;US-2011-157385;23/11/2011;25/11/2011;"First Class";SC-20095;"Sanjit Chand";Consumer;"United States";"Los Angeles";California;90004;West;FUR-CH-10000863;Furniture;Chairs;"Novimex Swivel Fabric Task Chair";603.92;5;0.2;-67.941
1574;US-2011-157385;23/11/2011;25/11/2011;"First Class";SC-20095;"Sanjit Chand";Consumer;"United States";"Los Angeles";California;90004;West;FUR-CH-10000595;Furniture;Chairs;"Safco Contoured Stacking Chairs";381.44;2;0.2;23.84
1576;CA-2011-101602;15/12/2011;18/12/2011;"First Class";MC-18100;"Mick Crebagga";Consumer;"United States";"El Paso";Texas;79907;Central;FUR-CH-10004675;Furniture;Chairs;"Lifetime Advantage Folding Chairs, 4/Carton";763.28;5;0.3;-21.808
1580;CA-2012-131338;09/08/2012;12/08/2012;"First Class";NP-18325;"Naresj Patel";Consumer;"United States";"New York City";"New York";10024;East;TEC-PH-10003012;Technology;Phones;"Nortel Meridian M3904 Professional Digital phone";307.98;2;0;89.3142
1581;CA-2012-131338;09/08/2012;12/08/2012;"First Class";NP-18325;"Naresj Patel";Consumer;"United States";"New York City";"New York";10024;East;FUR-TA-10002607;Furniture;Tables;"KI Conference Tables";382.806;9;0.4;-153.1224
1583;CA-2012-131338;09/08/2012;12/08/2012;"First Class";NP-18325;"Naresj Patel";Consumer;"United States";"New York City";"New York";10024;East;OFF-BI-10000545;"Office Supplies";Binders;"GBC Ibimaster 500 Manual ProClick Binding System";1217.568;3;0.3;456.588
1586;CA-2012-131338;09/08/2012;12/08/2012;"First Class";NP-18325;"Naresj Patel";Consumer;"United States";"New York City";"New York";10024;East;TEC-PH-10000984;Technology;Phones;"Panasonic KX-TG9471B";979.95;5;0;274.386
1589;CA-2012-131338;09/08/2012;12/08/2012;"First Class";NP-18325;"Naresj Patel";Consumer;"United States";"New York City";"New York";10024;East;TEC-AC-10002600;Technology;Accessories;"Belkin QODE FastFit Bluetooth Keyboard";247.8;4;0;34.692
1595;CA-2012-118423;24/03/2012;27/03/2012;"First Class";DP-13390;"Dennis Pardue";"Home Office";"United States";Peoria;Illinois;61604;Central;FUR-BO-10000362;Furniture;Bookcases;"Sauder Inglewood Library Bookcases";359.058;3;0.3;-35.9058
1597;CA-2014-132234;17/10/2014;19/10/2014;"First Class";MY-17380;"Maribeth Yedwab";Corporate;"United States";"New York City";"New York";10011;East;FUR-FU-10001290;Furniture;Furnishings;"Executive Impressions Supervisor Wall Clock";547.3;13;0;175.136
1611;CA-2011-156349;26/05/2011;30/05/2011;"Standard Class";ML-17395;"Marina Lichtenstein";Corporate;"United States";"Los Angeles";California;90008;West;FUR-BO-10000362;Furniture;Bookcases;"Sauder Inglewood Library Bookcases";290.666;2;0.15;27.3568
1614;CA-2014-138380;22/12/2014;26/12/2014;"Standard Class";YS-21880;"Yana Sorensen";Corporate;"United States";Oakland;California;94601;West;OFF-ST-10003306;"Office Supplies";Storage;"Letter Size Cart";1000.02;7;0.3;290.0058
1622;CA-2014-108560;09/07/2014;16/07/2014;"Standard Class";JC-15385;"Jenna Caffey";Consumer;"United States";Kent;Washington;98031;West;OFF-LA-10003930;"Office Supplies";Labels;"Dot Matrix Printer Tape Reel Labels, White, 5000/Box";786.48;8;0.3;385.3752
1625;CA-2012-157084;19/12/2012;24/12/2012;"Standard Class";JG-15160;"James Galang";Consumer;"United States";"Los Angeles";California;90049;West;TEC-PH-10002922;Technology;Phones;"ShoreTel ShorePhone IP 230 VoIP phone";675.96;5;0.2;84.495
1626;CA-2012-157084;19/12/2012;24/12/2012;"Standard Class";JG-15160;"James Galang";Consumer;"United States";"Los Angeles";California;90049;West;TEC-AC-10002049;Technology;Accessories;"Plantronics Savi W720 Multi-Device Wireless Headset System";1265.85;3;0;556.974
1627;CA-2012-164539;16/11/2012;22/11/2012;"Standard Class";PO-19180;"Philisse Overcash";"Home Office";"United States";"New York City";"New York";10011;East;OFF-AP-10002457;"Office Supplies";Appliances;"Eureka The Boss Plus 12-Amp Hard Box Upright Vacuum, Red";523.25;5;0.3;141.2775
